#               time [ns]          Re(ampl) [Vpcm]          Im(ampl) [Vpcm]
  5.76171176319323521E+01 -1.81395986111836070E-02  1.24480907060137407E-02
  5.76203462956084564E+01 -1.82024964593358596E-02  1.23559347136453172E-02
  5.76235749592845607E+01 -1.82649261247536041E-02  1.22634609167760339E-02
  5.76268036229606651E+01 -1.83268860016958454E-02  1.21706716939059996E-02
  5.76300322866367694E+01 -1.83883744965054607E-02  1.20775694316475543E-02
  5.76332609503128737E+01 -1.84493900276491186E-02  1.19841565246654336E-02
  5.76364896139889780E+01 -1.85099310257586698E-02  1.18904353756141539E-02
  5.76397182776650894E+01 -1.85699959336714931E-02  1.17964083950761918E-02
  5.76429469413411937E+01 -1.86295832064697284E-02  1.17020780015013141E-02
  5.76461756050172980E+01 -1.86886913115216699E-02  1.16074466211417218E-02
  5.76494042686934023E+01 -1.87473187285195179E-02  1.15125166879923024E-02
  5.76526329323695066E+01 -1.88054639495193222E-02  1.14172906437266901E-02
  5.76558615960456109E+01 -1.88631254789794443E-02  1.13217709376349993E-02
  5.76590902597217152E+01 -1.89203018337996444E-02  1.12259600265597632E-02
  5.76623189233978195E+01 -1.89769915433583014E-02  1.11298603748343373E-02
  5.76655475870739309E+01 -1.90331931495509900E-02  1.10334744542181801E-02
  5.76687762507500352E+01 -1.90889052068272426E-02  1.09368047438346272E-02
  5.76720049144261395E+01 -1.91441262822284984E-02  1.08398537301057727E-02
  5.76752335781022438E+01 -1.91988549554249280E-02  1.07426239066885174E-02
  5.76784622417783481E+01 -1.92530898187512380E-02  1.06451177744117751E-02
  5.76816909054544524E+01 -1.93068294772434507E-02  1.05473378412110786E-02
  5.76849195691305567E+01 -1.93600725486745354E-02  1.04492866220646172E-02
  5.76881482328066610E+01 -1.94128176635904905E-02  1.03509666389274384E-02
  5.76913768964827582E+01 -1.94650634653447362E-02  1.02523804206682435E-02
  5.76946055601588768E+01 -1.95168086101336867E-02  1.01535305030029631E-02
  5.76978342238349811E+01 -1.95680517670306364E-02  1.00544194284309107E-02
  5.77010628875110854E+01 -1.96187916180207179E-02  9.95504974616802027E-03
  5.77042915511871897E+01 -1.96690268580347431E-02  9.85542401208125939E-03
  5.77075202148632940E+01 -1.97187561949821108E-02  9.75554478862428881E-03
  5.77107488785393983E+01 -1.97679783497844569E-02  9.65541464477071704E-03
  5.77139775422155026E+01 -1.98166920564089542E-02  9.55503615594719032E-03
  5.77172062058915998E+01 -1.98648960619000579E-02  9.45441190396881931E-03
  5.77204348695677183E+01 -1.99125891264124166E-02  9.35354447697138609E-03
  5.77236635332438226E+01 -1.99597700232420766E-02  9.25243646934616540E-03
  5.77268921969199269E+01 -2.00064375388587304E-02  9.15109048167180028E-03
  5.77301208605960312E+01 -2.00525904729368931E-02  9.04950912064740251E-03
  5.77333495242721355E+01 -2.00982276383861458E-02  8.94769499902691758E-03
  5.77365781879482398E+01 -2.01433478613821659E-02  8.84565073555080607E-03
  5.77398068516243370E+01 -2.01879499813966932E-02  8.74337895487924295E-03
  5.77430355153004413E+01 -2.02320328512278561E-02  8.64088228752346241E-03
  5.77462641789765456E+01 -2.02755953370289399E-02  8.53816336977983141E-03
  5.77494928426526641E+01 -2.03186363183381694E-02  8.43522484366059262E-03
  5.77527215063287684E+01 -2.03611546881069180E-02  8.33206935682736204E-03
  5.77559501700048727E+01 -2.04031493527287860E-02  8.22869956252157871E-03
  5.77591788336809770E+01 -2.04446192320677234E-02  8.12511811949626420E-03
  5.77624074973570742E+01 -2.04855632594852233E-02  8.02132769194907787E-03
  5.77656361610331786E+01 -2.05259803818682238E-02  7.91733094945263997E-03
  5.77688648247092829E+01 -2.05658695596559783E-02  7.81313056688645244E-03
  5.77720934883853872E+01 -2.06052297668672252E-02  7.70872922436692271E-03
  5.77753221520614915E+01 -2.06440599911259133E-02  7.60412960718018054E-03
  5.77785508157376100E+01 -2.06823592336877922E-02  7.49933440571156143E-03
  5.77817794794137143E+01 -2.07201265094655723E-02  7.39434631537785620E-03
  5.77850081430898115E+01 -2.07573608470547726E-02  7.28916803655653162E-03
  5.77882368067659158E+01 -2.07940612887587417E-02  7.18380227451626344E-03
  5.77914654704420201E+01 -2.08302268906127193E-02  7.07825173934882677E-03
  5.77946941341181244E+01 -2.08658567224085621E-02  6.97251914589821446E-03
  5.77979227977942287E+01 -2.09009498677184789E-02  6.86660721369140251E-03
  5.78011514614703330E+01 -2.09355054239189556E-02  6.76051866686721171E-03
  5.78043801251464515E+01 -2.09695225022135008E-02  6.65425623410772268E-03
  5.78076087888225487E+01 -2.10030002276555341E-02  6.54782264856809855E-03
  5.78108374524986530E+01 -2.10359377391713398E-02  6.44122064780479689E-03
  5.78140661161747573E+01 -2.10683341895817437E-02  6.33445297370664392E-03
  5.78172947798508616E+01 -2.11001887456243667E-02  6.22752237242282097E-03
  5.78205234435269659E+01 -2.11315005879745207E-02  6.12043159429402021E-03
  5.78237521072030702E+01 -2.11622689112666261E-02  6.01318339378051521E-03
  5.78269807708791745E+01 -2.11924929241147884E-02  5.90578052939190988E-03
  5.78302094345552788E+01 -2.12221718491334282E-02  5.79822576361497741E-03
  5.78334380982313903E+01 -2.12513049229569144E-02  5.69052186284412561E-03
  5.78366667619074946E+01 -2.12798913962591839E-02  5.58267159731023078E-03
  5.78398954255835989E+01 -2.13079305337733997E-02  5.47467774100788510E-03
  5.78431240892597032E+01 -2.13354216143104986E-02  5.36654307162555671E-03
  5.78463527529358075E+01 -2.13623639307781096E-02  5.25827037047262545E-03
  5.78495814166119118E+01 -2.13887567901982698E-02  5.14986242240967132E-03
  5.78528100802880161E+01 -2.14145995137255789E-02  5.04132201577562559E-03
  5.78560387439641204E+01 -2.14398914366644953E-02  4.93265194231666884E-03
  5.78592674076402318E+01 -2.14646319084867802E-02  4.82385499711289467E-03
  5.78624960713163361E+01 -2.14888202928475505E-02  4.71493397850946717E-03
  5.78657247349924404E+01 -2.15124559676023314E-02  4.60589168804159850E-03
  5.78689533986685447E+01 -2.15355383248227034E-02  4.49673093036401586E-03
  5.78721820623446490E+01 -2.15580667708119567E-02  4.38745451317882305E-03
  5.78754107260207533E+01 -2.15800407261206098E-02  4.27806524716206008E-03
  5.78786393896968576E+01 -2.16014596255609329E-02  4.16856594589324822E-03
  5.78818680533729619E+01 -2.16223229182217376E-02  4.05895942578179524E-03
  5.78850967170490662E+01 -2.16426300674824358E-02  3.94924850599517353E-03
  5.78883253807251776E+01 -2.16623805510271113E-02  3.83943600838486431E-03
  5.78915540444012819E+01 -2.16815738608573949E-02  3.72952475741686069E-03
  5.78947827080773862E+01 -2.17002095033060997E-02  3.61951758009593878E-03
  5.78980113717534906E+01 -2.17182869990496276E-02  3.50941730589448588E-03
  5.79012400354295949E+01 -2.17358058831203203E-02  3.39922676667972100E-03
  5.79044686991056992E+01 -2.17527657049185960E-02  3.28894879663962827E-03
  5.79076973627818035E+01 -2.17691660282242523E-02  3.17858623221190743E-03
  5.79109260264579078E+01 -2.17850064312078810E-02  3.06814191200978532E-03
  5.79141546901340192E+01 -2.18002865064417274E-02  2.95761867674900229E-03
  5.79173833538101235E+01 -2.18150058609099390E-02  2.84701936917629512E-03
  5.79206120174862278E+01 -2.18291641160190848E-02  2.73634683399318415E-03
  5.79238406811623321E+01 -2.18427609076075162E-02  2.62560391778590045E-03
  5.79270693448384364E+01 -2.18557958859549005E-02  2.51479346895062137E-03
  5.79302980085145407E+01 -2.18682687157911552E-02  2.40391833762082898E-03
  5.79335266721906450E+01 -2.18801790763052152E-02  2.29298137559275734E-03
  5.79367553358667493E+01 -2.18915266611530712E-02  2.18198543625390800E-03
  5.79399839995428465E+01 -2.19023111784657810E-02  2.07093337450841609E-03
  5.79432126632189650E+01 -2.19125323508569808E-02  1.95982804670361693E-03
  5.79464413268950693E+01 -2.19221899154298794E-02  1.84867231055813822E-03
  5.79496699905711736E+01 -2.19312836237842909E-02  1.73746902508528167E-03
  5.79528986542472779E+01 -2.19398132420227585E-02  1.62622105052260125E-03
  5.79561273179233822E+01 -2.19477785507566810E-02  1.51493124825677816E-03
  5.79593559815994865E+01 -2.19551793451119547E-02  1.40360248075064838E-03
  5.79625846452755837E+01 -2.19620154347342743E-02  1.29223761146832791E-03
  5.79658133089516880E+01 -2.19682866437939453E-02  1.18083950480343597E-03
  5.79690419726277923E+01 -2.19739928109904670E-02  1.06941102600417162E-03
  5.79722706363039109E+01 -2.19791337895566680E-02  9.57955041099617008E-04
  5.79754992999800152E+01 -2.19837094472624499E-02  8.46474416827582596E-04
  5.79787279636561195E+01 -2.19877196664182810E-02  7.34972020557749265E-04
  5.79819566273322238E+01 -2.19911643438781071E-02  6.23450720221040144E-04
  5.79851852910083210E+01 -2.19940433910420785E-02  5.11913384234293704E-04
  5.79884139546844253E+01 -2.19963567338587948E-02  4.00362881427110905E-04
  5.79916426183605296E+01 -2.19981043128272546E-02  2.88802080966816047E-04
  5.79948712820366339E+01 -2.19992860829983199E-02  1.77233852286534888E-04
  5.79980999457127524E+01 -2.19999020139759194E-02  6.56610650098278232E-05
  5.80013286093888567E+01 -2.19999520899178125E-02 -4.59134111215561499E-05
  5.80045572730649610E+01 -2.19994363095360086E-02 -1.57486706323054572E-04
  5.80077859367410582E+01 -2.19983546860967986E-02 -2.69055950841104723E-04
  5.80110146004171625E+01 -2.19967072474203870E-02 -3.80618275025392861E-04
  5.80142432640932668E+01 -2.19944940358802257E-02 -4.92170809403601650E-04
  5.80174719277693711E+01 -2.19917151084018762E-02 -6.03710684756153504E-04
  5.80207005914454754E+01 -2.19883705364615559E-02 -7.15235032188132522E-04
  5.80239292551215797E+01 -2.19844604060843440E-02 -8.26740983204326727E-04
  5.80271579187976982E+01 -2.19799848178418925E-02 -9.38225669783006831E-04
  5.80303865824737954E+01 -2.19749438868499410E-02 -1.04968622444813215E-03
  5.80336152461498997E+01 -2.19693377427652228E-02 -1.16111978034622813E-03
  5.80368439098260041E+01 -2.19631665297822486E-02 -1.27252347131700107E-03
  5.80400725735021084E+01 -2.19564304066295381E-02 -1.38389443196861896E-03
  5.80433012371782127E+01 -2.19491295465655788E-02 -1.49522979775078822E-03
  5.80465299008543170E+01 -2.19412641373742771E-02 -1.60652670502967922E-03
  5.80497585645304213E+01 -2.19328343813602437E-02 -1.71778229115971022E-03
  5.80529872282065398E+01 -2.19238404953435197E-02 -1.82899369455873486E-03
  5.80562158918826370E+01 -2.19142827106540670E-02 -1.94015805478008844E-03
  5.80594445555587413E+01 -2.19041612731257530E-02 -2.05127251258771732E-03
  5.80626732192348456E+01 -2.18934764430899591E-02 -2.16233421002971988E-03
  5.80659018829109499E+01 -2.18822284953690792E-02 -2.27334029051029984E-03
  5.80691305465870542E+01 -2.18704177192692965E-02 -2.38428789886448427E-03
  5.80723592102631585E+01 -2.18580444185732282E-02 -2.49517418143093989E-03
  5.80755878739392628E+01 -2.18451089115319873E-02 -2.60599628612661303E-03
  5.80788165376153671E+01 -2.18316115308571576E-02 -2.71675136251822366E-03
  5.80820452012914785E+01 -2.18175526237121102E-02 -2.82743656189713517E-03
  5.80852738649675828E+01 -2.18029325517032288E-02 -2.93804903735107219E-03
  5.80885025286436871E+01 -2.17877516908704418E-02 -3.04858594383889845E-03
  5.80917311923197914E+01 -2.17720104316775180E-02 -3.15904443826379002E-03
  5.80949598559958957E+01 -2.17557091790022382E-02 -3.26942167954481517E-03
  5.80981885196720000E+01 -2.17388483521258440E-02 -3.37971482869124608E-03
  5.81014171833481043E+01 -2.17214283847222932E-02 -3.48992104887496440E-03
  5.81046458470242086E+01 -2.17034497248469634E-02 -3.60003750550466108E-03
  5.81078745107003130E+01 -2.16849128349253725E-02 -3.71006136629688926E-03
  5.81111031743764244E+01 -2.16658181917410708E-02 -3.81998980135045841E-03
  5.81143318380525287E+01 -2.16461662864236293E-02 -3.92981998321768021E-03
  5.81175605017286330E+01 -2.16259576244357300E-02 -4.03954908697863255E-03
  5.81207891654047373E+01 -2.16051927255601836E-02 -4.14917429031381926E-03
  5.81240178290808416E+01 -2.15838721238868110E-02 -4.25869277357522179E-03
  5.81272464927569459E+01 -2.15619963677984930E-02 -4.36810171986005361E-03
  5.81304751564330502E+01 -2.15395660199572091E-02 -4.47739831508260373E-03
  5.81337038201091545E+01 -2.15165816572892750E-02 -4.58657974804783583E-03
  5.81369324837852659E+01 -2.14930438709708335E-02 -4.69564321052216762E-03
  5.81401611474613702E+01 -2.14689532664126652E-02 -4.80458589730569947E-03
  5.81433898111374745E+01 -2.14443104632442774E-02 -4.91340500630589681E-03
  5.81466184748135788E+01 -2.14191160952983059E-02 -5.02209773860813440E-03
  5.81498471384896831E+01 -2.13933708105938543E-02 -5.13066129854921043E-03
  5.81530758021657874E+01 -2.13670752713202676E-02 -5.23909289378742416E-03
  5.81563044658418917E+01 -2.13402301538197885E-02 -5.34738973537561644E-03
  5.81595331295179960E+01 -2.13128361485703487E-02 -5.45554903783230204E-03
  5.81627617931940932E+01 -2.12848939601674621E-02 -5.56356801921451156E-03
  5.81659904568702117E+01 -2.12564043073065166E-02 -5.67144390118784827E-03
  5.81692191205463160E+01 -2.12273679227642717E-02 -5.77917390909793698E-03
  5.81724477842224204E+01 -2.11977855533796306E-02 -5.88675527204330674E-03
  5.81756764478985247E+01 -2.11676579600348323E-02 -5.99418522294515362E-03
  5.81789051115746290E+01 -2.11369859176354369E-02 -6.10146099862001259E-03
  5.81821337752507333E+01 -2.11057702150909479E-02 -6.20857983984902679E-03
  5.81853624389268305E+01 -2.10740116552941385E-02 -6.31553899145011807E-03
  5.81885911026029348E+01 -2.10417110551006023E-02 -6.42233570234825545E-03
  5.81918197662790533E+01 -2.10088692453072774E-02 -6.52896722564770635E-03
  5.81950484299551576E+01 -2.09754870706319978E-02 -6.63543081869970731E-03
  5.81982770936312619E+01 -2.09415653896908374E-02 -6.74172374317598064E-03
  5.82015057573073662E+01 -2.09071050749765029E-02 -6.84784326513769061E-03
  5.82047344209834705E+01 -2.08721070128358860E-02 -6.95378665510575176E-03
  5.82079630846595677E+01 -2.08365721034468841E-02 -7.05955118813222319E-03
  5.82111917483356720E+01 -2.08005012607958076E-02 -7.16513414386862283E-03
  5.82144204120117763E+01 -2.07638954126535234E-02 -7.27053280663706846E-03
  5.82176490756878806E+01 -2.07267555005517592E-02 -7.37574446549955562E-03
  5.82208777393639991E+01 -2.06890824797583764E-02 -7.48076641432913938E-03
  5.82241064030401034E+01 -2.06508773192538471E-02 -7.58559595187660845E-03
  5.82273350667162077E+01 -2.06121410017052892E-02 -7.69023038184289513E-03
  5.82305637303923049E+01 -2.05728745234416942E-02 -7.79466701294696373E-03
  5.82337923940684092E+01 -2.05330788944283332E-02 -7.89890315899502947E-03
  5.82370210577445135E+01 -2.04927551382403164E-02 -8.00293613895082002E-03
  5.82402497214206178E+01 -2.04519042920369397E-02 -8.10676327700278129E-03
  5.82434783850967221E+01 -2.04105274065345711E-02 -8.21038190263406742E-03
  5.82467070487728407E+01 -2.03686255459796101E-02 -8.31378935069122978E-03
  5.82499357124489450E+01 -2.03261997881216891E-02 -8.41698296145131607E-03
  5.82531643761250422E+01 -2.02832512241848117E-02 -8.51996008069317960E-03
  5.82563930398011465E+01 -2.02397809588404330E-02 -8.62271805976284368E-03
  5.82596217034772508E+01 -2.01957901101784583E-02 -8.72525425564309003E-03
  5.82628503671533551E+01 -2.01512798096787557E-02 -8.82756603102085105E-03
  5.82660790308294594E+01 -2.01062512021815167E-02 -8.92965075435618941E-03
  5.82693076945055637E+01 -2.00607054458585947E-02 -9.03150579994827125E-03
  5.82725363581816680E+01 -2.00146437121831722E-02 -9.13312854800404569E-03
  5.82757650218577865E+01 -1.99680671858996767E-02 -9.23451638470562143E-03
  5.82789936855338837E+01 -1.99209770649939125E-02 -9.33566670227607698E-03
  5.82822223492099880E+01 -1.98733745606609925E-02 -9.43657689904937869E-03
  5.82854510128860923E+01 -1.98252608972754318E-02 -9.53724437953445796E-03
  5.82886796765621966E+01 -1.97766373123591903E-02 -9.63766655448310139E-03
  5.82919083402383009E+01 -1.97275050565493965E-02 -9.73784084095739508E-03
  5.82951370039144052E+01 -1.96778653935670185E-02 -9.83776466239447145E-03
  5.82983656675905095E+01 -1.96277196001837968E-02 -9.93743544867390152E-03
  5.83015943312666138E+01 -1.95770689661896972E-02 -1.00368506361832501E-02
  5.83048229949427252E+01 -1.95259147943590214E-02 -1.01360076678853918E-02
  5.83080516586188295E+01 -1.94742584004183074E-02 -1.02349039933815143E-02
  5.83112803222949339E+01 -1.94221011130110977E-02 -1.03335370689794787E-02
  5.83145089859710382E+01 -1.93694442736644344E-02 -1.04319043577578794E-02
  5.83177376496471425E+01 -1.93162892367544116E-02 -1.05300033296312715E-02
  5.83209663133232468E+01 -1.92626373694706823E-02 -1.06278314614163677E-02
  5.83241949769993511E+01 -1.92084900517822434E-02 -1.07253862368952724E-02
  5.83274236406754554E+01 -1.91538486764013111E-02 -1.08226651468813183E-02
