#             freq. [MHz]    Abs(ampl) [arb.units]
  1.11929203539823007E+05  1.60927581007411837E-24
  1.11938053097345124E+05  7.09016822599799623E-24
  1.11946902654867255E+05  1.30921577906094106E-23
  1.11955752212389372E+05  1.78070615230579510E-23
  1.11964601769911504E+05  1.98149598685475206E-23
  1.11973451327433620E+05  1.85118759818532042E-23
  1.11982300884955752E+05  1.42912550624797893E-23
  1.11991150442477869E+05  8.42500083951985826E-24
  1.12000000000000000E+05  2.68013845757965579E-24
  1.12008849557522117E+05  1.21422731157595010E-24
  1.12017699115044248E+05  2.08612592100532665E-24
  1.12026548672566365E+05  3.24965321483836406E-25
  1.12035398230088496E+05  5.29082949546789434E-24
  1.12044247787610613E+05  1.13145839941045972E-23
  1.12053097345132745E+05  1.65810239299832813E-23
  1.12061946902654861E+05  1.95040747378884141E-23
  1.12070796460176978E+05  1.92040056657408939E-23
  1.12079646017699110E+05  1.57722460929299725E-23
  1.12088495575221226E+05  1.02431432070833871E-23
  1.12097345132743358E+05  4.28216692326822564E-24
  1.12106194690265474E+05  3.15793938944072166E-25
  1.12115044247787606E+05  2.16713950807727573E-24
  1.12123893805309723E+05  7.16002284781819310E-25
  1.12132743362831854E+05  3.59859059179505061E-24
  1.12141592920353971E+05  9.47551698109693098E-24
  1.12150442477876102E+05  1.51437026550923528E-23
  1.12159292035398219E+05  1.88958591387974819E-23
  1.12168141592920350E+05  1.96023471954224348E-23
  1.12176991150442467E+05  1.70511787876336842E-23
  1.12185840707964599E+05  1.20120234713155664E-23
  1.12194690265486715E+05  6.00255809475543282E-24
  1.12203539823008847E+05  8.32709874286053433E-25
  1.12212389380530964E+05  1.94148232250835363E-24
  1.12221238938053095E+05  1.48611448259364551E-24
  1.12230088495575212E+05  2.05970648503599199E-24
  1.12238938053097343E+05  7.62633736666310262E-24
  1.12247787610619460E+05  1.35359594899940018E-23
  1.12256637168141591E+05  1.80082286563467693E-23
  1.12265486725663708E+05  1.96964874830881277E-23
  1.12274336283185839E+05  1.80931112104473641E-23
  1.12283185840707956E+05  1.36819317528917611E-23
  1.12292035398230088E+05  7.79213406481612546E-24
  1.12300884955752204E+05  2.19758045303653866E-24
  1.12309734513274336E+05  1.41747311945337658E-24
  1.12318584070796453E+05  1.96564974882997806E-24
  1.12327433628318584E+05  7.16136260736411048E-25
  1.12336283185840701E+05  5.81835567673858528E-24
  1.12345132743362832E+05  1.18029306347839553E-23
  1.12353982300884949E+05  1.68667808342404960E-23
  1.12362831858407080E+05  1.94847935182263550E-23
  1.12371681415929197E+05  1.88691759100391500E-23
  1.12380530973451328E+05  1.52062836149532960E-23
  1.12389380530973445E+05  9.60006188089152778E-24
  1.12398230088495577E+05  3.73926079502786932E-24
  1.12407079646017693E+05  6.11546439150118528E-25
  1.12415929203539810E+05  2.14324504930092623E-24
  1.12424778761061942E+05  3.96276480161415914E-25
  1.12433628318584058E+05  4.10124612961386880E-24
  1.12442477876106190E+05  9.99321683886064563E-24
  1.12451327433628307E+05  1.55040562075143920E-23
  1.12460176991150438E+05  1.89742044197858855E-23
  1.12469026548672555E+05  1.93586351139017481E-23
  1.12477876106194686E+05  1.65426793706116739E-23
  1.12486725663716803E+05  1.13753261936382580E-23
  1.12495575221238934E+05  5.41320961020077238E-24
  1.12504424778761051E+05  4.51741324665584514E-25
  1.12513274336283182E+05  2.01571318442891211E-24
  1.12522123893805299E+05  1.24795249327538082E-24
  1.12530973451327431E+05  2.52213946241891729E-24
  1.12539823008849547E+05  8.15724795305979389E-24
  1.12548672566371679E+05  1.39590589867132306E-23
  1.12557522123893796E+05  1.81797810396704347E-23
  1.12566371681415927E+05  1.95487137440753089E-23
  1.12575221238938044E+05  1.76541976510413717E-23
  1.12584070796460175E+05  1.30679072712861767E-23
  1.12592920353982292E+05  7.17154932706474976E-24
  1.12601769911504423E+05  1.74112282558648593E-24
  1.12610619469026540E+05  1.58853996511028673E-24
  1.12619469026548672E+05  1.81695710543285893E-24
  1.12628318584070788E+05  1.12411187562548223E-24
  1.12637168141592920E+05  6.34565543826304705E-24
  1.12646017699115037E+05  1.22749764194702968E-23
  1.12654867256637168E+05  1.71249954648939257E-23
  1.12663716814159285E+05  1.94350943050678186E-23
  1.12672566371681416E+05  1.85104661177013821E-23
  1.12681415929203533E+05  1.46304899458179654E-23
  1.12690265486725664E+05  8.96440506274719236E-24
  1.12699115044247781E+05  3.21888410409724425E-24
  1.12707964601769912E+05  8.76251074475175513E-25
  1.12716814159292029E+05  2.08889760880258440E-24
  1.12725663716814161E+05  5.57858477109203917E-26
  1.12734513274336277E+05  4.60921221679750717E-24
  1.12743362831858394E+05  1.04992727865827357E-23
  1.12752212389380526E+05  1.58396737284354906E-23
  1.12761061946902642E+05  1.90218952973379966E-23
  1.12769911504424774E+05  1.90882322805366226E-23
  1.12778761061946891E+05  1.60194978351947667E-23
  1.12787610619469022E+05  1.07407991177321600E-23
  1.12796460176991139E+05  4.84230798245403151E-24
  1.12805309734513270E+05  1.00182915337243870E-25
  1.12814159292035387E+05  2.05844466674966051E-24
  1.12823008849557518E+05  9.85182553730311227E-25
  1.12831858407079635E+05  2.99483304873884334E-24
  1.12840707964601766E+05  8.68133624579211383E-24
  1.12849557522123883E+05  1.43605621222282879E-23
  1.12858407079646015E+05  1.83217015909328557E-23
  1.12867256637168131E+05  1.93722171947940290E-23
  1.12876106194690263E+05  1.71965291662042601E-23
  1.12884955752212380E+05  1.24507943368324032E-23
  1.12893805309734511E+05  6.56488884536669277E-24
  1.12902654867256628E+05  1.31136273695435316E-24
  1.12911504424778759E+05  1.72838366429178446E-24
  1.12920353982300876E+05  1.64039339133103600E-24
  1.12929203539823007E+05  1.54689614315310154E-24
  1.12938053097345124E+05  6.87180155073993796E-24
  1.12946902654867255E+05  1.27293775476114830E-23
  1.12955752212389372E+05  1.73549153729064670E-23
  1.12964601769911504E+05  1.93555033109449977E-23
  1.12973451327433620E+05  1.81292795597682518E-23
  1.12982300884955752E+05  1.40465121452894849E-23
  1.12991150442477869E+05  8.33758079025976080E-24
  1.13000000000000000E+05  2.72182505876178612E-24
  1.13008849557522117E+05  1.10969596917403788E-24
  1.13017699115044248E+05  2.00484791894996974E-24
  1.13026548672566365E+05  3.04436695138344424E-25
  1.13035398230088496E+05  5.12075911945093994E-24
  1.13044247787610613E+05  1.09920758103064444E-23
  1.13053097345132745E+05  1.61493813723283578E-23
  1.13061946902654861E+05  1.90393857241819383E-23
  1.13070796460176978E+05  1.87922565059521426E-23
  1.13079646017699110E+05  1.54833328010468497E-23
  1.13088495575221226E+05  1.01100513366157295E-23
  1.13097345132743358E+05  4.29096171104402179E-24
  1.13106194690265474E+05  2.21785269708932906E-25
  1.13115044247787606E+05  2.07017097166752736E-24
  1.13123893805309723E+05  6.99253246885855402E-25
  1.13132743362831854E+05  3.47626198322261542E-24
  1.13141592920353971E+05  9.19714605422444355E-24
  1.13150442477876102E+05  1.47394903972367330E-23
  1.13159292035398219E+05  1.84338137405205855E-23
  1.13168141592920350E+05  1.91678947424581398E-23
  1.13176991150442467E+05  1.67214677949423337E-23
  1.13185840707964599E+05  1.18323325138386201E-23
  1.13194690265486715E+05  5.97338571848967435E-24
  1.13203539823008847E+05  9.09042152125349164E-25
  1.13212389380530964E+05  1.83644351480216148E-24
  1.13221238938053095E+05  1.43772687270610457E-24
  1.13230088495575212E+05  1.98327398002854109E-24
  1.13238938053097343E+05  7.39454650206526190E-24
  1.13247787610619460E+05  1.31651156110425148E-23
  1.13256637168141591E+05  1.75565229420798924E-23
  1.13265486725663708E+05  1.92464480713477721E-23
  1.13274336283185839E+05  1.77266458527099815E-23
  1.13283185840707956E+05  1.34561070939374637E-23
  1.13292035398230088E+05  7.72120610267781938E-24
  1.13300884955752204E+05  2.24930452993778538E-24
  1.13309734513274336E+05  1.31218378750122087E-24
  1.13318584070796453E+05  1.89207924178947705E-24
  1.13327433628318584E+05  6.82445258541767118E-25
  1.13336283185840701E+05  5.63421126630778932E-24
  1.13345132743362832E+05  1.14705233303429787E-23
  1.13353982300884949E+05  1.64329060038062531E-23
  1.13362831858407080E+05  1.90268743474796093E-23
  1.13371681415929197E+05  1.84718171962915676E-23
  1.13380530973451328E+05  1.49358693538372083E-23
  1.13389380530973445E+05  9.48462880849147210E-24
  1.13398230088495577E+05  3.76023815459253273E-24
  1.13407079646017693E+05  5.13830375407420281E-25
  1.13415929203539810E+05  2.05149659388510674E-24
  1.13424778761061942E+05  3.91404413166053255E-25
  1.13433628318584058E+05  3.96465905910324774E-24
  1.13442477876106190E+05  9.70326193356798678E-24
  1.13451327433628307E+05  1.50950762085512821E-23
  1.13460176991150438E+05  1.85161185946466183E-23
  1.13469026548672555E+05  1.89365103597825262E-23
  1.13477876106194686E+05  1.62305736117888973E-23
  1.13486725663716803E+05  1.12140559985880990E-23
  1.13495575221238934E+05  5.39823691131581439E-24
  1.13504424778761051E+05  5.34488865661598874E-25
  1.13513274336283182E+05  1.91336446476296856E-24
  1.13522123893805299E+05  1.20974368630223483E-24
  1.13530973451327431E+05  2.43167654972106543E-24
  1.13539823008849547E+05  7.91248679121675107E-24
  1.13548672566371679E+05  1.35808248133625710E-23
  1.13557522123893796E+05  1.77294722290283067E-23
  1.13566371681415927E+05  1.91088149014746840E-23
  1.13575221238938044E+05  1.73044359806092753E-23
  1.13584070796460175E+05  1.28607096706842261E-23
  1.13592920353982292E+05  7.11649617176207847E-24
  1.13601769911504423E+05  1.80180775301046951E-24
  1.13610619469026540E+05  1.48352126693626464E-24
  1.13619469026548672E+05  1.75145248016515068E-24
  1.13628318584070788E+05  1.07693892200666784E-24
  1.13637168141592920E+05  6.14804637801180569E-24
  1.13646017699115037E+05  1.19332430479798150E-23
  1.13654867256637168E+05  1.66896101914654050E-23
  1.13663716814159285E+05  1.89847348453674366E-23
  1.13672566371681416E+05  1.81280702334929100E-23
  1.13681415929203533E+05  1.43785114497125536E-23
  1.13690265486725664E+05  8.86608743844497824E-24
  1.13699115044247781E+05  3.25117744885996094E-24
  1.13707964601769912E+05  7.75766668165707121E-25
  1.13716814159292029E+05  2.00313678468173080E-24
  1.13725663716814161E+05  6.29984723611904779E-26
  1.13734513274336277E+05  4.45854159178980584E-24
  1.13743362831858394E+05  1.01982092860239570E-23
  1.13752212389380526E+05  1.54265248423192488E-23
  1.13761061946902642E+05  1.85687705410048254E-23
  1.13769911504424774E+05  1.86791299295481941E-23
  1.13778761061946891E+05  1.57252240147820777E-23
  1.13787610619469022E+05  1.05975457652038880E-23
  1.13796460176991139E+05  4.84075674124300618E-24
  1.13805309734513270E+05  1.88310842065785341E-25
  1.13814159292035387E+05  1.95965501637990938E-24
  1.13823008849557518E+05  9.57894475706105047E-25
  1.13831858407079635E+05  2.89046024214420499E-24
  1.13840707964601766E+05  8.42421975931149191E-24
  1.13849557522123883E+05  1.39760161930411467E-23
  1.13858407079646015E+05  1.78734793087889968E-23
  1.13867256637168131E+05  1.89430827942293678E-23
  1.13876106194690263E+05  1.68635664902531240E-23
  1.13884955752212380E+05  1.22620527764728468E-23
  1.13893805309734511E+05  6.52497058354512298E-24
  1.13902654867256628E+05  1.38006957786600498E-24
  1.13911504424778759E+05  1.62401074506671957E-24
  1.13920353982300876E+05  1.58394665049205887E-24
  1.13929203539823007E+05  1.48639389830749542E-24
  1.13938053097345124E+05  6.66059311350751897E-24
  1.13946902654867255E+05  1.23791268279681218E-23
  1.13955752212389372E+05  1.69191094650812359E-23
  1.13964601769911504E+05  1.89134532189613359E-23
  1.13973451327433620E+05  1.77621992682767390E-23
  1.13982300884955752E+05  1.38129904425922083E-23
  1.13991150442477869E+05  8.25586833177485989E-24
  1.14000000000000000E+05  2.76462355483512833E-24
  1.14008849557522117E+05  1.00754407032302303E-24
  1.14017699115044248E+05  1.92583069751796200E-24
  1.14026548672566365E+05  2.84560614401819580E-25
  1.14035398230088496E+05  4.95619636209252212E-24
  1.14044247787610613E+05  1.06806792891765338E-23
  1.14053097345132745E+05  1.57331819218243140E-23
  1.14061946902654861E+05  1.85920084340841080E-23
  1.14070796460176978E+05  1.83967259000516339E-23
  1.14079646017699110E+05  1.52070272782425131E-23
  1.14088495575221226E+05  9.98433149305544266E-24
  1.14097345132743358E+05  4.30183197232706653E-24
  1.14106194690265474E+05  1.29190762017243190E-25
  1.14115044247787606E+05  1.97559411625091826E-24
  1.14123893805309723E+05  6.82948983199672641E-25
  1.14132743362831854E+05  3.35784271781093701E-24
  1.14141592920353971E+05  8.92814207625453196E-24
  1.14150442477876102E+05  1.43493805069169337E-23
  1.14159292035398219E+05  1.79886091582306381E-23
  1.14168141592920350E+05  1.87501849262433438E-23
  1.14176991150442467E+05  1.64055455288597826E-23
  1.14185840707964599E+05  1.16616756289804652E-23
  1.14194690265486715E+05  5.94784588826728446E-24
  1.14203539823008847E+05  9.84706743870028911E-25
  1.14212389380530964E+05  1.73384626085185836E-24
  1.14221238938053095E+05  1.39065452039631353E-24
  1.14230088495575212E+05  1.90928858959015107E-24
  1.14238938053097343E+05  7.17040237380768111E-24
  1.14247787610619460E+05  1.28070063422486305E-23
  1.14256637168141591E+05  1.71210394607164928E-23
  1.14265486725663708E+05  1.88135794088559473E-23
  1.14274336283185839E+05  1.73754600331017051E-23
  1.14283185840707956E+05  1.32408061785431053E-23
  1.14292035398230088E+05  7.65534404957913456E-24
  1.14300884955752204E+05  2.30144916996326460E-24
  1.14309734513274336E+05  1.20911559477532313E-24
  1.14318584070796453E+05  1.82031894431318627E-24
  1.14327433628318584E+05  6.49908625768732419E-25
  1.14336283185840701E+05  5.45606202898382815E-24
  1.14345132743362832E+05  1.11493942444905226E-23
  1.14353982300884949E+05  1.60143988462098478E-23
  1.14362831858407080E+05  1.85860224079048606E-23
  1.14371681415929197E+05  1.80901502267913314E-23
  1.14380530973451328E+05  1.46774626517446340E-23
  1.14389380530973445E+05  9.37605129589462983E-24
  1.14398230088495562E+05  3.78294604197359799E-24
  1.14407079646017693E+05  4.17687751604794359E-25
  1.14415929203539810E+05  1.96213146335201158E-24
  1.14424778761061942E+05  3.86584175524882228E-25
  1.14433628318584058E+05  3.83247345303481297E-24
  1.14442477876106190E+05  9.42308009083066502E-24
  1.14451327433628307E+05  1.47001214429613133E-23
  1.14460176991150438E+05  1.80751819053784637E-23
  1.14469026548672555E+05  1.85307137780503146E-23
  1.14477876106194686E+05  1.59314333842494889E-23
  1.14486725663716803E+05  1.10612626424320039E-23
  1.14495575221238934E+05  5.38644439254458363E-24
  1.14504424778761051E+05  6.16284697553428224E-25
  1.14513274336283182E+05  1.81343735078713326E-24
  1.14522123893805299E+05  1.17260897850908759E-24
  1.14530973451327431E+05  2.34411790455679030E-24
  1.14539823008849547E+05  7.67581468590561792E-24
  1.14548672566371679E+05  1.32159285265246748E-23
  1.14557522123893796E+05  1.72952430761274636E-23
  1.14566371681415927E+05  1.86856690681950167E-23
  1.14575221238938044E+05  1.69691519383065218E-23
  1.14584070796460175E+05  1.26636004821616593E-23
  1.14592920353982292E+05  7.06608622329682053E-24
  1.14601769911504423E+05  1.86247672123853841E-24
  1.14610619469026540E+05  1.38065131538948204E-24
  1.14619469026548672E+05  1.68786907122121398E-24
  1.14628318584070788E+05  1.03146289199762933E-24
  1.14637168141592920E+05  5.95657116802178195E-24
  1.14646017699115037E+05  1.16030178932612145E-23
  1.14654867256637168E+05  1.62698758020844888E-23
  1.14663716814159285E+05  1.85512883381008848E-23
  1.14672566371681416E+05  1.77609712632839646E-23
  1.14681415929203533E+05  1.41380205112915346E-23
  1.14690265486725664E+05  8.77402639070610147E-24
  1.14699115044247781E+05  3.28477744957294262E-24
  1.14707964601769912E+05  6.77137358354859455E-25
  1.14716814159292029E+05  1.91952165523674845E-24
  1.14725663716814161E+05  7.00669089918138939E-26
  1.14734513274336277E+05  4.31262916569411923E-24
  1.14743362831858394E+05  9.90719256749745386E-24
  1.14752212389380526E+05  1.50278549464871311E-23
  1.14761061946902642E+05  1.81323605681176048E-23
  1.14769911504424774E+05  1.82860698118592691E-23
  1.14778761061946891E+05  1.54437397569979751E-23
  1.14787610619469022E+05  1.04620848997621276E-23
  1.14796460176991139E+05  4.84180426929207071E-24
